ID,GoogleMapsID,Name,Types,Address,Phone Number,International Phone Number,Opening hours,Website,Operational,Rating,Total Reviewers,Reviews,Wheelchair Accessible,Latitude,Longitude
72,ChIJl2b5-GQlVxMRRg3rp_uyWFs,Ciflik Winery,"['tourist_attraction', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']","2 br.18 Brusnik, Bitola",078 305 369,+389 78 305 369,"['Monday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 8:00\u202fAM\u2009–\u20091:00\u202fAM', 'Saturday: 8:00\u202fAM\u2009–\u20091:00\u202fAM', 'Sunday: 8:00\u202fAM\u2009–\u200912:00\u202fAM']",http://www.ciflikwinery.com/,OPERATIONAL,4.5,664,"[{'review_author': 'Stefan Petrov', 'rating': '3', 'text': ""Good food but MY GOD, the last three times I visited it took them over an hour to deliver the food. Painfully slow.\n\nWe didn't even order anything fancy, just normal chicken and steaks. Be prepared for a 2 hour dining experience."", 'relative_time_description': '2 weeks ago'}, {'review_author': 'Anastasija Ilievska', 'rating': '4', 'text': 'Location is perfect,beautiful view and is away from the busy streets of the city. The staff is always welcoming, restaurant is always busy but remains clean! Food is delicious,certain foods come in smaller portions than expected,prices unfortunately are a bit expensive compared to restaurants in the city,but only top quality and always delicious!', 'relative_time_description': '2 months ago'}, {'review_author': 'Sven', 'rating': '5', 'text': 'One of the best places i have ever been to. The staff there is really friendly, they learn you things about Macedonia and their food and drinks. The restaurant is perfect and food is delicious. Would absolutely recommend this place!', 'relative_time_description': '3 months ago'}, {'review_author': 'Aneta Smilevska', 'rating': '4', 'text': 'We ate dinner here. The food was good and and the server was great. The only thing that was disappointing was the white wine. They served white wine that was older than 2 years. Our wines were from 2018 and 2020, they did not taste very nice.', 'relative_time_description': '2 months ago'}, {'review_author': 'Stefani Paunoska', 'rating': '5', 'text': 'I had an amazing experience at Čiflik. We ordered a tasting menu with wine pairing and they did a great job. Everything was delicious, creative and very well prepared. Our server was Toni and his service was incredible! He is the best server Ive seen so far in Macedonia. This is my favorite restaurant in Bitola and I would definitely go there many more times.', 'relative_time_description': '3 months ago'}]",True,41.0319937,21.2929092
73,ChIJGwPG-0A1VxMRqy2VmyVXLAQ,Alesto Winery,"['food', 'point_of_interest', 'establishment']",Arvati,076 387 262,+389 76 387 262,"['Monday: 12:00\u2009–\u20098:00\u202fPM', 'Tuesday: 12:00\u2009–\u20098:00\u202fPM', 'Wednesday: 12:00\u2009–\u20098:00\u202fPM', 'Thursday: 12:00\u2009–\u20098:00\u202fPM', 'Friday: 12:00\u2009–\u20098:00\u202fPM', 'Saturday: 12:00\u2009–\u20098:00\u202fPM', 'Sunday: 12:00\u2009–\u20098:00\u202fPM']",,OPERATIONAL,5.0,11,"[{'review_author': 'Marcel Bial', 'rating': '5', 'text': 'An astonishingly talented young wine maker that presents delicious light wine wines and a definitely promising great rosé to be tasted with equally subtle local food.. Strongly recommended', 'relative_time_description': '2 months ago'}, {'review_author': 'Dirk B.', 'rating': '5', 'text': 'With friends we enjoyed a wonderful evening with wine tasting followed by dinner. The wine and the food were excellent. Recommendable!', 'relative_time_description': 'a month ago'}, {'review_author': 'Stefan Milevski', 'rating': '5', 'text': 'We enjoyed a great afternoon at Alesto Winery. Aleksandar was very hospitable. We tried all varieties of wines on offer, as well as the rakija. Aleksandar also offered a variety of local cheeses which complemented the wines on offer.\n\nWe would recommend the winery to all visitors to the Lake Prespa region.', 'relative_time_description': 'a month ago'}, {'review_author': 'Trajche Petrov', 'rating': '5', 'text': ""I recently had the pleasure of visiting Alesto Winery, the first local winery located in Prespa, Macedonia. I was warmly welcomed by Alexandar, the owner and winemaker, who took the time to give us a tour of his winery and teach us about his passion for winemaking.\n\nAlesto Winery is a small operation, but it is clear that Alexandar is dedicated to producing high-quality wines. He takes great care in every step of the winemaking process, from selecting the grapes to aging the wine.\n\nWe had the opportunity to taste several of Alesto's wines, and we were all impressed. The wines were well-balanced and flavorful, with complex aromas and flavors unique for the Prespa region. I particularly enjoyed the red wines, which were full-bodied and had a long finish.\n\nIn addition to the wine tasting, Alexandar also served us a selection of local cheeses. The cheeses were perfectly paired with the wines, and we thoroughly enjoyed our meal.\n\nOverall, we had a wonderful experience at Alesto Winery. Alexandar is a gracious host and a talented winemaker. I highly recommend visiting Alesto Winery if you are ever in the Prespa region of Macedonia."", 'relative_time_description': 'a month ago'}, {'review_author': 'Paolo Falcucci', 'rating': '5', 'text': 'Thanks to Alexander and his family for making us discover this enchanted place nestled in the mountains on Lake Prespa. A winery at the beginning of its adventure offering top quality wines and an even better Rakija accompanied by delicious home cooked food. To visit absolutely.', 'relative_time_description': '2 months ago'}]",,40.9429755,21.1120544
74,ChIJffvaGwnZUBMRv0QXmK9T4gI,Monastery Winery,"['food', 'point_of_interest', 'establishment']","MK, Ohrid",078 474 656,+389 78 474 656,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: Closed', 'Saturday: 12:00\u2009–\u20095:00\u202fPM', 'Sunday: Closed']",http://www.monasterywinery.com/,OPERATIONAL,4.9,150,"[{'review_author': 'Peter Robinson', 'rating': '5', 'text': 'What a great little winery with grapes coming from a vineyard just 5kms away. Manufacturing just 10,000 bottles a year.\nWe did the summer tasting which included a great cheese board. Strongly recommend a visit & purchase of a bottle or two 😉', 'relative_time_description': '2 weeks ago'}, {'review_author': 'Chris Roaf', 'rating': '5', 'text': 'We had a great time doing a mountain hike and wine tasting. Filip was a great guide and host and really took fantastic care of us the whole time we were there.\nThe wine was delicious and they also have orange wine and a variety of rakia to try. They made us a special vegetarian plate and were very helpful with booking and accommodating us.\nThis is only the second year that they are open so I expect that they will continue to get better and better.', 'relative_time_description': '6 months ago'}, {'review_author': 'Milan Markovic', 'rating': '5', 'text': 'I recently had the pleasure of visiting Monastery Winery for a vine testing experience, and it was a fantastic experience from start to finish.\n\nThe vineyard had a breathtaking setting, and the staff were not only friendly, but also incredibly knowledgeable about their wines.\n\nThe host at Monastery Winery was exceptional, providing a warm welcome and making the entire experience enjoyable and informative. The wines were delicious, and the vineyard tour provided insight into the winemaking process. I highly recommend visiting !', 'relative_time_description': '6 months ago'}, {'review_author': 'mindert van rij', 'rating': '5', 'text': 'The winery is in the second season of receiving guests, I expect them to be very busy soon. Lovely scenery recently rebuild on church ground. The wines tasted very nice, and the host was nice and relaxed. We rode bikes here and were a bit hungry, luckily a second charcuterie was no problem.', 'relative_time_description': '5 months ago'}, {'review_author': 'Roar Skotte', 'rating': '5', 'text': 'We popped by this winery and got a quick and informative tour. Good local wines, friendly staff and secluded location.', 'relative_time_description': '4 months ago'}]",,41.1847951,20.8772488
75,ChIJBRSaLEQkVxMRI41uE6NIprQ,Винарска визба Лозар,"['point_of_interest', 'establishment']","28XW+2V9, Bitola",076 377 330,+389 76 377 330,"['Monday: 8:00\u202fAM\u2009–\u20091:00\u202fAM', 'Tuesday: 8:00\u202fAM\u2009–\u20091:00\u202fAM', 'Wednesday: 8:00\u202fAM\u2009–\u20091:00\u202fAM', 'Thursday: 8:00\u202fAM\u2009–\u20091:00\u202fAM', 'Friday: 8:00\u202fAM\u2009–\u20091:00\u202fAM', 'Saturday: 8:00\u202fAM\u2009–\u20091:00\u202fAM', 'Sunday: Closed']",,OPERATIONAL,4.2,266,"[{'review_author': 'Sonja Zmejkoska', 'rating': '5', 'text': ""Excellent place away from the city traffic. Good vine, delicious food, and comfortable purple ambient. It's so private too. Simply, so much ideal for dinner, lunch, wedding ect."", 'relative_time_description': '5 years ago'}, {'review_author': 'Frederika Trajkovska', 'rating': '5', 'text': 'Good food and atmosphere. Staff is friendly and they have fast service. Prices are okay.', 'relative_time_description': 'a year ago'}, {'review_author': 'Slobodan Lopatichki', 'rating': '4', 'text': 'Very fancy place, with good food, if u like to have a nice quiet lunch or dinner for low price its the plave to go.', 'relative_time_description': '3 years ago'}, {'review_author': 'aleksandar nikolic', 'rating': '1', 'text': 'Waiter is with stiky fingers', 'relative_time_description': '3 months ago'}, {'review_author': 'Tocke “TQ” 76', 'rating': '5', 'text': 'Good service. Affordable prices. Excellent food. Available variety of size in food portions.', 'relative_time_description': '4 years ago'}]",True,41.0475436,21.3472231
76,ChIJx-NCL1_bUBMR-wtbELj96FE,Hotel & Winery Lozar,"['lodging', 'point_of_interest', 'establishment']","28XW+2V9, Bitola",075 373 542,+389 75 373 542,[],https://and-winery-lozar.hotelgoday.com/,OPERATIONAL,4.4,45,"[{'review_author': 'aleksandar nikolic', 'rating': '1', 'text': 'The place is very bad.\nOld vinery,rooms are on roof,no isolation,terible service.', 'relative_time_description': '3 months ago'}, {'review_author': 'igor cadikovski', 'rating': '5', 'text': 'Big cosy room, helpful stuff, the breakfast was superb although it was a narrow choise. The only downside is the surrounding of the hotel. Nevertheless it deserves a 5', 'relative_time_description': '2 years ago'}, {'review_author': 'Nenad Banjanac', 'rating': '5', 'text': 'Nice place for all occasions. Good wine and excellent food.\nGood stuff and excellent service!!!', 'relative_time_description': 'a year ago'}, {'review_author': 'Foteini Choreva', 'rating': '5', 'text': 'Very big and clean room. It s really fantastic with a very nice price.', 'relative_time_description': 'a year ago'}, {'review_author': 'Svetlana Vuckovic', 'rating': '5', 'text': 'Very comfortable, very good food.', 'relative_time_description': '4 years ago'}]",,41.0476894,21.3471758
77,ChIJ_Sg1if_dUBMRnQqMLXhWbt0,S&S Winery,"['food', 'point_of_interest', 'establishment']",Ohrid,070 780 608,+389 70 780 608,"['Monday: 5:00\u2009–\u200911:00\u202fPM', 'Tuesday: 5:00\u2009–\u200911:00\u202fPM', 'Wednesday: 5:00\u2009–\u200911:00\u202fPM', 'Thursday: 5:00\u2009–\u200911:00\u202fPM', 'Friday: 5:00\u2009–\u200911:00\u202fPM', 'Saturday: 4:00\u2009–\u200911:00\u202fPM', 'Sunday: 4:00\u2009–\u200911:00\u202fPM']",http://sswinery.com/,OPERATIONAL,5.0,27,"[{'review_author': 'Sara Marcus', 'rating': '5', 'text': 'What a beautiful location. Two brothers who run the vineyard and make their wine with passion.  The wines are very tasty, just like all the snacks that they serve with the tasting.  We thought we wanted to have dinner somewhere afterwards, this was anything but necessary because we had received so much tasty food. We had a perfect evening at this great place.', 'relative_time_description': 'a month ago'}, {'review_author': 'Franziska Slawinski', 'rating': '5', 'text': 'What a wonderful wine tasting!\n\nWe got to taste amazing wines and great local food by the brothers who own the place. They put so much love and effort into their winery and make you feel special and welcome. We had a great evening!\n10/10', 'relative_time_description': '3 months ago'}, {'review_author': 'Benjamin Mellefont', 'rating': '5', 'text': 'If I could give this place 10 stars I would… I cannot recommend it enough. Incredible hospitality by the two brothers that run this winery, down to the detailed food pairings that come with the wine. And hat to say about the wine!? So great to be taken on a journey through what Macedonian grapes have to offer… massive flavour spectrum here. And topped off by a breathtaking view of the lake and surrounding area. No doubt this will remain a highlight of my trip to Ohrid.', 'relative_time_description': '3 months ago'}, {'review_author': 'Guilherme Paschoal', 'rating': '5', 'text': ""Local winery ran by two brothers following the family tradition. I can't put in words how kind and friendly they are. What a great evening i spent there.\n\nI am writing this while my stomach is so full with all the delicious appetizers they served, it was A LOT! I'm even inspired to reproduce the melons, cheese and grape sauce appetizer at home.\n\nThey have very good wines, specially the Temjanika for the white wines and the Vranec for the red ones."", 'relative_time_description': 'a month ago'}, {'review_author': 'Bojan Manevski', 'rating': '5', 'text': 'A perfect experience and a must visit when in Ohrid! This newly opened winery by two brothers that have passion for the wine they make will make your your evening perfect. We had wine tasting paired with great local cheeses and delicacies topped with the beautiful view of the Ohrid lake. Just perfect!', 'relative_time_description': '4 months ago'}]",,41.1384154,20.7757859
78,ChIJ12wXw6TcUBMRtjUec-JVHpw,Wine Bar & Winery Mal Sv. Kliment,"['bar', 'food', 'point_of_interest', 'establishment']","Metodi Patche 8, Ohrid",075 223 949,+389 75 223 949,"['Monday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: Closed']",http://vilamalsvetikliment.com/,OPERATIONAL,4.8,64,"[{'review_author': 'Bjørg Nordskar', 'rating': '5', 'text': 'Amazing place and really cozy atmosphere. We went to a tasting event with a tailored menu matching Macedonian wine with local food and flavors. The service was amazing and Amir told us passionately about the wine and gave great recommendations. Food was good and the chef is 👍🏻 Highly recommend the place.', 'relative_time_description': '3 months ago'}, {'review_author': 'Leon Rališ', 'rating': '5', 'text': 'If you love wine and you are in Ohrid, this is a must visit. Super nice and professional staff that will guide you through Macedonian wines and find the right ones for your taste. You get to learn a lot and experience a different variety of great wines from this region. Personally the Temjanika was one of my favorites. It was an amazing experience, the atmosphere in the place is cosy and makes you feel at home.', 'relative_time_description': '2 months ago'}, {'review_author': 'Sam Lawes', 'rating': '5', 'text': ""What a wonderful experience this was, we felt like we were having wine tasting conducted by a friend rather than a waitress, the wines were all so so interesting, as a bit of a wine buff it was such a great experience to try wines with notes that I've never in my life come across (a red that tasted of sour cherry!) The selection of wines was really diverse and I feel we got to experience such a great range of what Macedonia has to offer. Also, get the bruschetta pairing, my partner ordered it and I've never been more jealous, I stole a few bites but I wish I'd had one to myself as they were all divine and went so well with the wines."", 'relative_time_description': 'a year ago'}, {'review_author': 'Klaus Kubiena', 'rating': '5', 'text': 'We tasted 5 different Northern Macedonian wines (including one PetNat) in this very charming wine bar in Ohrid. The friendly  owner has consistently met our taste with his recommendations. he also has some wines in his portfolio for friends of natural wine. Cheese and charcuterie very fine, too', 'relative_time_description': '2 months ago'}, {'review_author': 'Kristijan Arsov', 'rating': '5', 'text': 'The best wine tasting experience in all of Ohrid. Intimate atmoshere, huge selection of rare wines, and delicious finger food made specially for each wine you try! 😋', 'relative_time_description': '2 months ago'}]",,41.1126065,20.7969222
79,ChIJWyGnTpDcUBMRmhtoS7b6Oks,Winery Ohrid,"['food', 'point_of_interest', 'establishment']","4QHV+56P, Бул. Железничка ББ, Ohrid",046 279 225,+389 46 279 225,[],,OPERATIONAL,5.0,7,"[{'review_author': 'Marijana Simovic', 'rating': '5', 'text': 'Perfect!', 'relative_time_description': 'a year ago'}, {'review_author': 'Nevena Radosavljevic', 'rating': '5', 'text': '', 'relative_time_description': '4 years ago'}, {'review_author': 'Миле Степановски', 'rating': '5', 'text': '', 'relative_time_description': '2 years ago'}, {'review_author': 'Nikolche Atanasovski', 'rating': '5', 'text': '', 'relative_time_description': '3 years ago'}, {'review_author': 'Dusan Sebek', 'rating': '5', 'text': '', 'relative_time_description': '5 months ago'}]",,41.1279708,20.7930905
80,ChIJffvaGwnZUBMRv0QXmK9T4gI,Monastery Winery,"['food', 'point_of_interest', 'establishment']","MK, Ohrid",078 474 656,+389 78 474 656,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: Closed', 'Saturday: 12:00\u2009–\u20095:00\u202fPM', 'Sunday: Closed']",http://www.monasterywinery.com/,OPERATIONAL,4.9,150,"[{'review_author': 'Peter Robinson', 'rating': '5', 'text': 'What a great little winery with grapes coming from a vineyard just 5kms away. Manufacturing just 10,000 bottles a year.\nWe did the summer tasting which included a great cheese board. Strongly recommend a visit & purchase of a bottle or two 😉', 'relative_time_description': '2 weeks ago'}, {'review_author': 'Chris Roaf', 'rating': '5', 'text': 'We had a great time doing a mountain hike and wine tasting. Filip was a great guide and host and really took fantastic care of us the whole time we were there.\nThe wine was delicious and they also have orange wine and a variety of rakia to try. They made us a special vegetarian plate and were very helpful with booking and accommodating us.\nThis is only the second year that they are open so I expect that they will continue to get better and better.', 'relative_time_description': '6 months ago'}, {'review_author': 'Milan Markovic', 'rating': '5', 'text': 'I recently had the pleasure of visiting Monastery Winery for a vine testing experience, and it was a fantastic experience from start to finish.\n\nThe vineyard had a breathtaking setting, and the staff were not only friendly, but also incredibly knowledgeable about their wines.\n\nThe host at Monastery Winery was exceptional, providing a warm welcome and making the entire experience enjoyable and informative. The wines were delicious, and the vineyard tour provided insight into the winemaking process. I highly recommend visiting !', 'relative_time_description': '6 months ago'}, {'review_author': 'mindert van rij', 'rating': '5', 'text': 'The winery is in the second season of receiving guests, I expect them to be very busy soon. Lovely scenery recently rebuild on church ground. The wines tasted very nice, and the host was nice and relaxed. We rode bikes here and were a bit hungry, luckily a second charcuterie was no problem.', 'relative_time_description': '5 months ago'}, {'review_author': 'Roar Skotte', 'rating': '5', 'text': 'We popped by this winery and got a quick and informative tour. Good local wines, friendly staff and secluded location.', 'relative_time_description': '4 months ago'}]",,41.1847951,20.8772488
81,ChIJpbpqfns3URMR8DNHLYh_5Cg,Vinarija Baso,"['food', 'point_of_interest', 'establishment']","Mara Ugrinova - Gina, Kičevo",,,"['Monday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",,OPERATIONAL,0.0,0,[],,41.5029571,20.9534083
82,ChIJoT-CWMbjUBMRP5TOUh_kRQ0,KM-VIN,"['food', 'point_of_interest', 'establishment']","6HRW+9Q7, Vevchani",070 628 952,+389 70 628 952,"['Monday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",,OPERATIONAL,5.0,1,"[{'review_author': 'Stefan Kocovski', 'rating': '5', 'text': 'Best wines ever', 'relative_time_description': '10 years ago'}]",,41.24090959999999,20.596904
83,ChIJ30VPIejtUBMR5Da6kTu8yC8,Vreshti Katjel,"['food', 'point_of_interest', 'establishment']",Prrenjas,,,[],http://d-tech-educate.com/,OPERATIONAL,0.0,0,[],,41.0565989,20.5463018
84,ChIJ65oTw6TcUBMRIA2HZFIBbBg,Church of Small Saint Clement,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']","4Q7W+2P9, Metodi Patche, Ohrid",,,[],https://vilamalsvetikliment.com/,OPERATIONAL,4.6,18,"[{'review_author': 'Klaus Wanderer', 'rating': '3', 'text': 'Small chapel in the center of Ohrid. A bit crowded by the newer buildings. It was locked when I visited and no info is provided in English about its history etc.', 'relative_time_description': '4 years ago'}, {'review_author': 'Alek', 'rating': '5', 'text': 'Nice small church', 'relative_time_description': '6 months ago'}, {'review_author': 'Zeynep Aksu', 'rating': '3', 'text': 'You can not enter the church. This is othodoks church', 'relative_time_description': 'a year ago'}, {'review_author': 'Fed Ten', 'rating': '5', 'text': 'Super nice, super location.', 'relative_time_description': 'a year ago'}, {'review_author': 'Ivelin Indjov', 'rating': '5', 'text': 'The best hotel with winery in Ohrid.', 'relative_time_description': '5 years ago'}]",,41.1125428,20.7968734
85,ChIJpbpqfns3URMR8DNHLYh_5Cg,Vinarija Baso,"['point_of_interest', 'food', 'establishment']","Mara Ugrinova - Gina, Kičevo",,,"['Monday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",,OPERATIONAL,0.0,0,[],,41.5029571,20.9534083
86,ChIJpQh2dD7rVhMRPAhHv6_3g1U,Sarika Winery,"['food', 'point_of_interest', 'establishment']","Mirche Acev 128, Prilep",071 278 316,+389 71 278 316,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,OPERATIONAL,5.0,5,"[{'review_author': 'Tome Lazarovski', 'rating': '5', 'text': 'The best wines and rakijas, I have ever tasted in my life!', 'relative_time_description': '3 months ago'}, {'review_author': 'Dejan Nikoloski', 'rating': '5', 'text': ""Wine for the soul. Those who have tried it know, I know exactly, and those who haven't tried it, don't wait. Made for your soul."", 'relative_time_description': '2 years ago'}, {'review_author': 'Mile Trajkoski', 'rating': '5', 'text': 'Those who have tried it know and those who have not tried it will not regret it, RESPECT Sarika Winery 🍷🥂🍷', 'relative_time_description': '2 years ago'}, {'review_author': 'Elena Petreska', 'rating': '5', 'text': '', 'relative_time_description': 'a year ago'}, {'review_author': 'Marko', 'rating': '5', 'text': '', 'relative_time_description': '8 months ago'}]",,41.3403377,21.5624017
87,ChIJtdjWkI7rVhMRAOtpgrOb3gk,Pirgan,"['food', 'point_of_interest', 'establishment']","Народен Херој, MK, Орде Чопела бб, Prilep",070 353 218,+389 70 353 218,"['Monday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: Closed']",https://winery-362.business.site/?utm_source=gmb&utm_medium=referral,OPERATIONAL,4.0,5,"[{'review_author': 'Ducati Corse', 'rating': '5', 'text': 'Great winery....beautiful wines and a great place.', 'relative_time_description': 'a year ago'}, {'review_author': 'Guliola Lena', 'rating': '5', 'text': '', 'relative_time_description': 'a year ago'}, {'review_author': 'Vasko Krsteski', 'rating': '1', 'text': '', 'relative_time_description': '2 years ago'}, {'review_author': 'Ivana Joleska', 'rating': '5', 'text': '', 'relative_time_description': '2 years ago'}, {'review_author': 'Jovan Veleski', 'rating': '4', 'text': '', 'relative_time_description': '3 years ago'}]",,41.365444,21.5155086
88,ChIJveZ3TL4uVBMRF_2HEA6ljic,Winery „Chateau Sopot“,"['liquor_store', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']","MK, Veles",078 663 300,+389 78 663 300,"['Monday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u200910:00\u202fPM']",https://www.facebook.com/chateausopotmacedonia/,OPERATIONAL,4.4,669,"[{'review_author': 'Marija Malnar', 'rating': '5', 'text': 'Great service, great place, delicious food, great wine. We eat full lunch with wine and desert and everything was more than delicious. Maybe the best grilled vegetables I have ever tasted. Wines are beautiful. Highly recommend and we will surely come back here each time we pass by Veles. If I could rate it 10 of 5 I would! Staff is so kind and helpful.', 'relative_time_description': '2 months ago'}, {'review_author': 'Angela Gjekanovikj', 'rating': '5', 'text': ""We were lucky and extremely grateful to have our wedding here. Sasho the manager was great help, super nice, responsive and so kind. To organize a wedding while living abroad is not easy but he made it easy. The staff were wonderful and attentive, the dinner was delicious, and the wine was amazing. The views were incredible, great for the wedding photos, we didn't need any props! I can only highly recommend this place to anyone thinking of organizing a wedding. 120% worth it!!"", 'relative_time_description': 'a month ago'}, {'review_author': 'Roze Surlovska', 'rating': '5', 'text': ""We had our wedding at this beautiful place! It was breathtaking from every aspect: the view, the food and .. the wine!\n\nThe service was impeccable and with attention to every detail. They even placed our wedding decorations that we had prepared for the day.\n\nWe had our engagement lunch there, my masters degree celebration and now our wedding.\n\nIt's our favourite place ❤️"", 'relative_time_description': 'a month ago'}, {'review_author': 'Jirka Havelka', 'rating': '5', 'text': 'Very nice and quite place surrounded by vineyards.\nThe food and local wine was delicious. We appreciated excellent servis by Jovan. Definitely recommended!', 'relative_time_description': '4 months ago'}, {'review_author': 'Mladen Šurlan', 'rating': '4', 'text': ""Very nice place, pleasant waiters, beautiful view on vineyard, prices are very o.k. The best thing is it's near motorway. Every recomendation."", 'relative_time_description': '3 months ago'}]",True,41.7777559,21.7409903
89,ChIJcd6RyOt7VhMRQgC0X5PG-UQ,Winery „Lazar“,"['food', 'point_of_interest', 'establishment']","Naseleno mesto bez ulicen sistem MK, Stobi, Palikura",071 281 566,+389 71 281 566,"['Monday: 12:00\u2009–\u20099:00\u202fPM', 'Tuesday: 12:00\u2009–\u20099:00\u202fPM', 'Wednesday: 12:00\u2009–\u20099:00\u202fPM', 'Thursday: 12:00\u2009–\u20099:00\u202fPM', 'Friday: 12:00\u2009–\u20099:00\u202fPM', 'Saturday: 12:00\u2009–\u20099:00\u202fPM', 'Sunday: 12:00\u2009–\u20099:00\u202fPM']",http://www.lazarwinery.mk/,OPERATIONAL,4.8,305,"[{'review_author': 'maxime garenaux', 'rating': '5', 'text': 'Highly recommended place to stay and enjoy a large selection of good wines and food during your holidays. The old city of Stobi is 500m away across the highway which you do not hear from the place. The food from the restaurant is particularly good and well presented. We would recommend it with the wine pairing. The waiter (who speaks English) gives good description and advice of the wines and make sure you have a perfect time here.', 'relative_time_description': '5 months ago'}, {'review_author': 'Zorica Boljanović', 'rating': '5', 'text': 'We stopped by to have lunch on the way back from our vacation. The food was great, everything was delicious and portions were more than enough. The ambiance was peaceful, and prices were more than affordable. Lunch for 4 people, with drinks plus some side dishes was 50eur. Next time we plan to stay overnight. Definitely recommend!', 'relative_time_description': '4 months ago'}, {'review_author': 'Jelmer W', 'rating': '5', 'text': 'Excellent location to have a bit to eat and drink some good wines. Best winery for us in Macedonia.\n\nThe food is good and the wines are rich in flavor. The best part about the winery, however, is its level of service. We initially stumbled upon the place wanting to get a coffee but ended up having lunch (carp and risotto) with a wine tasting. As we had to drive our server suggested letting us taste half glasses of their white wines. He was funny, knowledgeable and helpful.\n\nDefinitely recommend going here if you are passing by or visiting the ruins of Stobi.', 'relative_time_description': '6 months ago'}, {'review_author': 'Norbert Tirica', 'rating': '5', 'text': 'Very nice and clean place with tasty and various foods and drinks and professional waiters. Very good place for who drive on a Nord Macedonia’s highway from south to north, only a few hundreds meters from the highway.', 'relative_time_description': 'a month ago'}, {'review_author': 'Skogen', 'rating': '5', 'text': 'I would like to comment just restaurant which we visited on our way to Stobi. Cuisine really surprised us. Modern, tasty with delicious wine. Nothing like this I meet in Macedonia. Worth to stop on your way to or from Greece. Prices around 15€ on person.', 'relative_time_description': '3 months ago'}]",True,41.546456,21.9724705
